,authorB,authorA,time
1607,68.0,207.0,1111247078.0
1608,586.0,207.0,1111247078.0
1609,77.0,207.0,1111247078.0
1610,463.0,207.0,1111247078.0
1611,469.0,207.0,1111247078.0
1612,602.0,207.0,1111247078.0
1613,231.0,207.0,1111247078.0
1614,503.0,207.0,1111247078.0
1615,507.0,207.0,1111247078.0
1616,7.0,469.0,1111247078.0
1617,14.0,469.0,1111247078.0
1618,27.0,469.0,1111247078.0
1619,541.0,469.0,1111247078.0
1620,546.0,469.0,1111247078.0
1621,166.0,469.0,1111247078.0
1622,39.0,469.0,1111247078.0
1623,552.0,469.0,1111247078.0
1624,40.0,469.0,1111247078.0
1625,427.0,469.0,1111247078.0
1626,557.0,469.0,1111247078.0
1627,52.0,469.0,1111247078.0
1628,444.0,469.0,1111247078.0
1629,68.0,469.0,1111247078.0
1630,586.0,469.0,1111247078.0
1631,77.0,469.0,1111247078.0
1632,463.0,469.0,1111247078.0
1633,207.0,469.0,1111247078.0
1634,602.0,469.0,1111247078.0
1635,231.0,469.0,1111247078.0
1636,503.0,469.0,1111247078.0
1637,507.0,469.0,1111247078.0
1638,7.0,602.0,1111247078.0
1639,14.0,602.0,1111247078.0
1640,27.0,602.0,1111247078.0
1641,541.0,602.0,1111247078.0
1642,546.0,602.0,1111247078.0
1643,166.0,602.0,1111247078.0
1644,39.0,602.0,1111247078.0
1645,552.0,602.0,1111247078.0
1646,40.0,602.0,1111247078.0
1647,427.0,602.0,1111247078.0
1648,557.0,602.0,1111247078.0
1649,52.0,602.0,1111247078.0
1650,444.0,602.0,1111247078.0
1651,68.0,602.0,1111247078.0
1652,586.0,602.0,1111247078.0
1653,77.0,602.0,1111247078.0
1654,463.0,602.0,1111247078.0
1655,207.0,602.0,1111247078.0
1656,469.0,602.0,1111247078.0
1657,231.0,602.0,1111247078.0
1658,503.0,602.0,1111247078.0
1659,507.0,602.0,1111247078.0
1660,7.0,231.0,1111247078.0
1661,14.0,231.0,1111247078.0
1662,27.0,231.0,1111247078.0
1663,541.0,231.0,1111247078.0
1664,546.0,231.0,1111247078.0
1665,166.0,231.0,1111247078.0
1666,39.0,231.0,1111247078.0
1667,552.0,231.0,1111247078.0
1668,40.0,231.0,1111247078.0
1669,427.0,231.0,1111247078.0
1670,557.0,231.0,1111247078.0
1671,52.0,231.0,1111247078.0
1672,444.0,231.0,1111247078.0
1673,68.0,231.0,1111247078.0
1674,586.0,231.0,1111247078.0
1675,77.0,231.0,1111247078.0
1676,463.0,231.0,1111247078.0
1677,207.0,231.0,1111247078.0
1678,469.0,231.0,1111247078.0
1679,602.0,231.0,1111247078.0
1680,503.0,231.0,1111247078.0
1681,507.0,231.0,1111247078.0
1682,7.0,503.0,1111247078.0
1683,14.0,503.0,1111247078.0
1684,27.0,503.0,1111247078.0
1685,541.0,503.0,1111247078.0
1686,546.0,503.0,1111247078.0
1687,166.0,503.0,1111247078.0
1688,39.0,503.0,1111247078.0
1689,552.0,503.0,1111247078.0
1690,40.0,503.0,1111247078.0
1691,427.0,503.0,1111247078.0
1692,557.0,503.0,1111247078.0
1693,52.0,503.0,1111247078.0
1694,444.0,503.0,1111247078.0
1695,68.0,503.0,1111247078.0
1696,586.0,503.0,1111247078.0
1697,77.0,503.0,1111247078.0
1698,463.0,503.0,1111247078.0
1699,207.0,503.0,1111247078.0
1700,469.0,503.0,1111247078.0
1701,602.0,503.0,1111247078.0
1702,231.0,503.0,1111247078.0
1703,507.0,503.0,1111247078.0
1704,7.0,507.0,1111247078.0
1705,14.0,507.0,1111247078.0
1706,27.0,507.0,1111247078.0
1707,541.0,507.0,1111247078.0
1708,546.0,507.0,1111247078.0
1709,166.0,507.0,1111247078.0
1710,39.0,507.0,1111247078.0
1711,552.0,507.0,1111247078.0
1712,40.0,507.0,1111247078.0
1713,427.0,507.0,1111247078.0
1714,557.0,507.0,1111247078.0
1715,52.0,507.0,1111247078.0
1716,444.0,507.0,1111247078.0
1717,68.0,507.0,1111247078.0
1718,586.0,507.0,1111247078.0
1719,77.0,507.0,1111247078.0
1720,463.0,507.0,1111247078.0
1721,207.0,507.0,1111247078.0
1722,469.0,507.0,1111247078.0
1723,602.0,507.0,1111247078.0
1724,231.0,507.0,1111247078.0
1725,503.0,507.0,1111247078.0
1726,207.0,552.0,1111511409.0
1727,84.0,552.0,1111511409.0
1728,285.0,552.0,1111511409.0
1729,335.0,552.0,1111511409.0
1730,552.0,207.0,1111511409.0
1731,84.0,207.0,1111511409.0
1732,285.0,207.0,1111511409.0
1733,335.0,207.0,1111511409.0
1734,552.0,84.0,1111511409.0
1735,207.0,84.0,1111511409.0
1736,285.0,84.0,1111511409.0
1737,335.0,84.0,1111511409.0
1738,552.0,285.0,1111511409.0
1739,207.0,285.0,1111511409.0
1740,84.0,285.0,1111511409.0
1741,335.0,285.0,1111511409.0
1742,552.0,335.0,1111511409.0
1743,207.0,335.0,1111511409.0
1744,84.0,335.0,1111511409.0
1745,285.0,335.0,1111511409.0
1746,27.0,207.0,1112094862.0
1747,231.0,207.0,1112094862.0
1748,207.0,27.0,1112094862.0
1749,231.0,27.0,1112094862.0
1750,207.0,231.0,1112094862.0
1751,27.0,231.0,1112094862.0
1752,231.0,166.0,1111168021.0
1753,40.0,166.0,1111168021.0
1754,555.0,166.0,1111168021.0
1755,557.0,166.0,1111168021.0
1756,541.0,166.0,1111168021.0
1757,510.0,166.0,1111168021.0
1758,166.0,231.0,1111168021.0
1759,40.0,231.0,1111168021.0
1760,555.0,231.0,1111168021.0
1761,557.0,231.0,1111168021.0
1762,541.0,231.0,1111168021.0
1763,510.0,231.0,1111168021.0
1764,166.0,40.0,1111168021.0
1765,231.0,40.0,1111168021.0
1766,555.0,40.0,1111168021.0
1767,557.0,40.0,1111168021.0
1768,541.0,40.0,1111168021.0
1769,510.0,40.0,1111168021.0
1770,166.0,555.0,1111168021.0
1771,231.0,555.0,1111168021.0
1772,40.0,555.0,1111168021.0
1773,557.0,555.0,1111168021.0
1774,541.0,555.0,1111168021.0
1775,510.0,555.0,1111168021.0
1776,166.0,557.0,1111168021.0
1777,231.0,557.0,1111168021.0
1778,40.0,557.0,1111168021.0
1779,555.0,557.0,1111168021.0
1780,541.0,557.0,1111168021.0
1781,510.0,557.0,1111168021.0
1782,166.0,541.0,1111168021.0
1783,231.0,541.0,1111168021.0
1784,40.0,541.0,1111168021.0
1785,555.0,541.0,1111168021.0
1786,557.0,541.0,1111168021.0
1787,510.0,541.0,1111168021.0
1788,166.0,510.0,1111168021.0
1789,231.0,510.0,1111168021.0
1790,40.0,510.0,1111168021.0
1791,555.0,510.0,1111168021.0
1792,557.0,510.0,1111168021.0
1793,541.0,510.0,1111168021.0
1794,166.0,195.0,1111242442.0
1795,231.0,195.0,1111242442.0
1796,10.0,195.0,1111242442.0
1797,495.0,195.0,1111242442.0
1798,182.0,195.0,1111242442.0
1799,27.0,195.0,1111242442.0
1800,541.0,195.0,1111242442.0
1801,195.0,166.0,1111242442.0
1802,231.0,166.0,1111242442.0
1803,10.0,166.0,1111242442.0
1804,495.0,166.0,1111242442.0
1805,182.0,166.0,1111242442.0
1806,27.0,166.0,1111242442.0
1807,541.0,166.0,1111242442.0
1808,195.0,231.0,1111242442.0
1809,166.0,231.0,1111242442.0
1810,10.0,231.0,1111242442.0
1811,495.0,231.0,1111242442.0
1812,182.0,231.0,1111242442.0
1813,27.0,231.0,1111242442.0
1814,541.0,231.0,1111242442.0
1815,195.0,10.0,1111242442.0
1816,166.0,10.0,1111242442.0
1817,231.0,10.0,1111242442.0
1818,495.0,10.0,1111242442.0
1819,182.0,10.0,1111242442.0
1820,27.0,10.0,1111242442.0
1821,541.0,10.0,1111242442.0
1822,195.0,495.0,1111242442.0
1823,166.0,495.0,1111242442.0
1824,231.0,495.0,1111242442.0
1825,10.0,495.0,1111242442.0
1826,182.0,495.0,1111242442.0
1827,27.0,495.0,1111242442.0
1828,541.0,495.0,1111242442.0
1829,195.0,182.0,1111242442.0
1830,166.0,182.0,1111242442.0
1831,231.0,182.0,1111242442.0
1832,10.0,182.0,1111242442.0
1833,495.0,182.0,1111242442.0
1834,27.0,182.0,1111242442.0
1835,541.0,182.0,1111242442.0
1836,195.0,27.0,1111242442.0
1837,166.0,27.0,1111242442.0
1838,231.0,27.0,1111242442.0
1839,10.0,27.0,1111242442.0
1840,495.0,27.0,1111242442.0
1841,182.0,27.0,1111242442.0
1842,541.0,27.0,1111242442.0
1843,195.0,541.0,1111242442.0
1844,166.0,541.0,1111242442.0
1845,231.0,541.0,1111242442.0
1846,10.0,541.0,1111242442.0
1847,495.0,541.0,1111242442.0
1848,182.0,541.0,1111242442.0
1849,27.0,541.0,1111242442.0
1850,7.0,207.0,1111568258.0
1851,166.0,207.0,1111568258.0
1852,231.0,207.0,1111568258.0
1853,207.0,7.0,1111568258.0
1854,166.0,7.0,1111568258.0
1855,231.0,7.0,1111568258.0
1856,207.0,166.0,1111568258.0
1857,7.0,166.0,1111568258.0
1858,231.0,166.0,1111568258.0
1859,207.0,231.0,1111568258.0
1860,7.0,231.0,1111568258.0
1861,166.0,231.0,1111568258.0
1862,207.0,40.0,1111104968.0
1863,611.0,40.0,1111104968.0
1864,546.0,40.0,1111104968.0
1865,7.0,40.0,1111104968.0
1866,40.0,207.0,1111104968.0
1867,611.0,207.0,1111104968.0
1868,546.0,207.0,1111104968.0
1869,7.0,207.0,1111104968.0
1870,40.0,611.0,1111104968.0
1871,207.0,611.0,1111104968.0
1872,546.0,611.0,1111104968.0
1873,7.0,611.0,1111104968.0
1874,40.0,546.0,1111104968.0
1875,207.0,546.0,1111104968.0
1876,611.0,546.0,1111104968.0
1877,7.0,546.0,1111104968.0
1878,40.0,7.0,1111104968.0
1879,207.0,7.0,1111104968.0
1880,611.0,7.0,1111104968.0
1881,546.0,7.0,1111104968.0
1882,77.0,561.0,1111139539.0
1883,561.0,77.0,1111139539.0
1884,546.0,0.0,1111197572.0
1885,40.0,0.0,1111197572.0
1886,296.0,0.0,1111197572.0
1887,586.0,0.0,1111197572.0
1888,429.0,0.0,1111197572.0
1889,207.0,0.0,1111197572.0
1890,52.0,0.0,1111197572.0
1891,27.0,0.0,1111197572.0
1892,0.0,546.0,1111197572.0
1893,40.0,546.0,1111197572.0
1894,296.0,546.0,1111197572.0
1895,586.0,546.0,1111197572.0
1896,429.0,546.0,1111197572.0
1897,207.0,546.0,1111197572.0
1898,52.0,546.0,1111197572.0
1899,27.0,546.0,1111197572.0
1900,0.0,40.0,1111197572.0
1901,546.0,40.0,1111197572.0
1902,296.0,40.0,1111197572.0
1903,586.0,40.0,1111197572.0
1904,429.0,40.0,1111197572.0
1905,207.0,40.0,1111197572.0
1906,52.0,40.0,1111197572.0
1907,27.0,40.0,1111197572.0
1908,0.0,296.0,1111197572.0
1909,546.0,296.0,1111197572.0
1910,40.0,296.0,1111197572.0
1911,586.0,296.0,1111197572.0
1912,429.0,296.0,1111197572.0
1913,207.0,296.0,1111197572.0
1914,52.0,296.0,1111197572.0
1915,27.0,296.0,1111197572.0
1916,0.0,586.0,1111197572.0
1917,546.0,586.0,1111197572.0
1918,40.0,586.0,1111197572.0
1919,296.0,586.0,1111197572.0
1920,429.0,586.0,1111197572.0
1921,207.0,586.0,1111197572.0
1922,52.0,586.0,1111197572.0
1923,27.0,586.0,1111197572.0
1924,0.0,429.0,1111197572.0
1925,546.0,429.0,1111197572.0
1926,40.0,429.0,1111197572.0
1927,296.0,429.0,1111197572.0
1928,586.0,429.0,1111197572.0
1929,207.0,429.0,1111197572.0
1930,52.0,429.0,1111197572.0
1931,27.0,429.0,1111197572.0
1932,0.0,207.0,1111197572.0
1933,546.0,207.0,1111197572.0
1934,40.0,207.0,1111197572.0
1935,296.0,207.0,1111197572.0
1936,586.0,207.0,1111197572.0
1937,429.0,207.0,1111197572.0
1938,52.0,207.0,1111197572.0
1939,27.0,207.0,1111197572.0
1940,0.0,52.0,1111197572.0
1941,546.0,52.0,1111197572.0
1942,40.0,52.0,1111197572.0
1943,296.0,52.0,1111197572.0
1944,586.0,52.0,1111197572.0
1945,429.0,52.0,1111197572.0
1946,207.0,52.0,1111197572.0
1947,27.0,52.0,1111197572.0
1948,0.0,27.0,1111197572.0
1949,546.0,27.0,1111197572.0
1950,40.0,27.0,1111197572.0
1951,296.0,27.0,1111197572.0
1952,586.0,27.0,1111197572.0
1953,429.0,27.0,1111197572.0
1954,207.0,27.0,1111197572.0
1955,52.0,27.0,1111197572.0
1956,52.0,40.0,1111282101.0
1957,429.0,40.0,1111282101.0
1958,40.0,52.0,1111282101.0
1959,429.0,52.0,1111282101.0
1960,40.0,429.0,1111282101.0
1961,52.0,429.0,1111282101.0
1962,31.0,40.0,1111137456.0
1963,485.0,40.0,1111137456.0
1964,14.0,40.0,1111137456.0
1965,231.0,40.0,1111137456.0
1966,40.0,31.0,1111137456.0
1967,485.0,31.0,1111137456.0
1968,14.0,31.0,1111137456.0
1969,231.0,31.0,1111137456.0
1970,40.0,485.0,1111137456.0
1971,31.0,485.0,1111137456.0
1972,14.0,485.0,1111137456.0
1973,231.0,485.0,1111137456.0
1974,40.0,14.0,1111137456.0
1975,31.0,14.0,1111137456.0
1976,485.0,14.0,1111137456.0
1977,231.0,14.0,1111137456.0
1978,40.0,231.0,1111137456.0
1979,31.0,231.0,1111137456.0
1980,485.0,231.0,1111137456.0
1981,14.0,231.0,1111137456.0
1982,231.0,3.0,1111220530.0
1983,552.0,3.0,1111220530.0
1984,586.0,3.0,1111220530.0
1985,557.0,3.0,1111220530.0
1986,207.0,3.0,1111220530.0
1987,463.0,3.0,1111220530.0
1988,541.0,3.0,1111220530.0
1989,30.0,3.0,1111220530.0
1990,3.0,231.0,1111220530.0
1991,552.0,231.0,1111220530.0
1992,586.0,231.0,1111220530.0
1993,557.0,231.0,1111220530.0
1994,207.0,231.0,1111220530.0
1995,463.0,231.0,1111220530.0
1996,541.0,231.0,1111220530.0
1997,30.0,231.0,1111220530.0
1998,3.0,552.0,1111220530.0
1999,231.0,552.0,1111220530.0
2000,586.0,552.0,1111220530.0
2001,557.0,552.0,1111220530.0
2002,207.0,552.0,1111220530.0
2003,463.0,552.0,1111220530.0
2004,541.0,552.0,1111220530.0
2005,30.0,552.0,1111220530.0
2006,3.0,586.0,1111220530.0
2007,231.0,586.0,1111220530.0
2008,552.0,586.0,1111220530.0
2009,557.0,586.0,1111220530.0
2010,207.0,586.0,1111220530.0
2011,463.0,586.0,1111220530.0
2012,541.0,586.0,1111220530.0
2013,30.0,586.0,1111220530.0
2014,3.0,557.0,1111220530.0
2015,231.0,557.0,1111220530.0
2016,552.0,557.0,1111220530.0
2017,586.0,557.0,1111220530.0
2018,207.0,557.0,1111220530.0
2019,463.0,557.0,1111220530.0
2020,541.0,557.0,1111220530.0
2021,30.0,557.0,1111220530.0
2022,3.0,207.0,1111220530.0
2023,231.0,207.0,1111220530.0
2024,552.0,207.0,1111220530.0
2025,586.0,207.0,1111220530.0
2026,557.0,207.0,1111220530.0
2027,463.0,207.0,1111220530.0
2028,541.0,207.0,1111220530.0
2029,30.0,207.0,1111220530.0
2030,3.0,463.0,1111220530.0
2031,231.0,463.0,1111220530.0
2032,552.0,463.0,1111220530.0
2033,586.0,463.0,1111220530.0
2034,557.0,463.0,1111220530.0
2035,207.0,463.0,1111220530.0
2036,541.0,463.0,1111220530.0
2037,30.0,463.0,1111220530.0
2038,3.0,541.0,1111220530.0
2039,231.0,541.0,1111220530.0
2040,552.0,541.0,1111220530.0
2041,586.0,541.0,1111220530.0
2042,557.0,541.0,1111220530.0
2043,207.0,541.0,1111220530.0
2044,463.0,541.0,1111220530.0
2045,30.0,541.0,1111220530.0
2046,3.0,30.0,1111220530.0
2047,231.0,30.0,1111220530.0
2048,552.0,30.0,1111220530.0
2049,586.0,30.0,1111220530.0
2050,557.0,30.0,1111220530.0
2051,207.0,30.0,1111220530.0
2052,463.0,30.0,1111220530.0
2053,541.0,30.0,1111220530.0
2054,7.0,33.0,1111408804.0
2055,39.0,33.0,1111408804.0
2056,231.0,33.0,1111408804.0
2057,554.0,33.0,1111408804.0
2058,84.0,33.0,1111408804.0
2059,33.0,7.0,1111408804.0
2060,39.0,7.0,1111408804.0
2061,231.0,7.0,1111408804.0
2062,554.0,7.0,1111408804.0
2063,84.0,7.0,1111408804.0
2064,33.0,39.0,1111408804.0
2065,7.0,39.0,1111408804.0
2066,231.0,39.0,1111408804.0
2067,554.0,39.0,1111408804.0
2068,84.0,39.0,1111408804.0
2069,33.0,231.0,1111408804.0
2070,7.0,231.0,1111408804.0
2071,39.0,231.0,1111408804.0
2072,554.0,231.0,1111408804.0
2073,84.0,231.0,1111408804.0
2074,33.0,554.0,1111408804.0
2075,7.0,554.0,1111408804.0
2076,39.0,554.0,1111408804.0
2077,231.0,554.0,1111408804.0
2078,84.0,554.0,1111408804.0
2079,33.0,84.0,1111408804.0
2080,7.0,84.0,1111408804.0
2081,39.0,84.0,1111408804.0
2082,231.0,84.0,1111408804.0
2083,554.0,84.0,1111408804.0
2084,166.0,291.0,1111448675.0
2085,231.0,291.0,1111448675.0
2086,41.0,291.0,1111448675.0
2087,555.0,291.0,1111448675.0
2088,429.0,291.0,1111448675.0
2089,14.0,291.0,1111448675.0
2090,207.0,291.0,1111448675.0
2091,397.0,291.0,1111448675.0
2092,29.0,291.0,1111448675.0
2093,467.0,291.0,1111448675.0
2094,52.0,291.0,1111448675.0
2095,541.0,291.0,1111448675.0
2096,291.0,166.0,1111448675.0
2097,231.0,166.0,1111448675.0
2098,41.0,166.0,1111448675.0
2099,555.0,166.0,1111448675.0
2100,429.0,166.0,1111448675.0
2101,14.0,166.0,1111448675.0
2102,207.0,166.0,1111448675.0
2103,397.0,166.0,1111448675.0
2104,29.0,166.0,1111448675.0
2105,467.0,166.0,1111448675.0
2106,52.0,166.0,1111448675.0
2107,541.0,166.0,1111448675.0
2108,291.0,231.0,1111448675.0
2109,166.0,231.0,1111448675.0
2110,41.0,231.0,1111448675.0
2111,555.0,231.0,1111448675.0
2112,429.0,231.0,1111448675.0
2113,14.0,231.0,1111448675.0
2114,207.0,231.0,1111448675.0
2115,397.0,231.0,1111448675.0
2116,29.0,231.0,1111448675.0
2117,467.0,231.0,1111448675.0
2118,52.0,231.0,1111448675.0
2119,541.0,231.0,1111448675.0
2120,291.0,41.0,1111448675.0
2121,166.0,41.0,1111448675.0
2122,231.0,41.0,1111448675.0
2123,555.0,41.0,1111448675.0
2124,429.0,41.0,1111448675.0
2125,14.0,41.0,1111448675.0
2126,207.0,41.0,1111448675.0
2127,397.0,41.0,1111448675.0
2128,29.0,41.0,1111448675.0
2129,467.0,41.0,1111448675.0
2130,52.0,41.0,1111448675.0
2131,541.0,41.0,1111448675.0
2132,291.0,555.0,1111448675.0
2133,166.0,555.0,1111448675.0
2134,231.0,555.0,1111448675.0
2135,41.0,555.0,1111448675.0
2136,429.0,555.0,1111448675.0
2137,14.0,555.0,1111448675.0
2138,207.0,555.0,1111448675.0
2139,397.0,555.0,1111448675.0
2140,29.0,555.0,1111448675.0
2141,467.0,555.0,1111448675.0
2142,52.0,555.0,1111448675.0
2143,541.0,555.0,1111448675.0
2144,291.0,429.0,1111448675.0
2145,166.0,429.0,1111448675.0
2146,231.0,429.0,1111448675.0
2147,41.0,429.0,1111448675.0
2148,555.0,429.0,1111448675.0
2149,14.0,429.0,1111448675.0
2150,207.0,429.0,1111448675.0
2151,397.0,429.0,1111448675.0
2152,29.0,429.0,1111448675.0
2153,467.0,429.0,1111448675.0
2154,52.0,429.0,1111448675.0
2155,541.0,429.0,1111448675.0
2156,291.0,14.0,1111448675.0
2157,166.0,14.0,1111448675.0
2158,231.0,14.0,1111448675.0
2159,41.0,14.0,1111448675.0
2160,555.0,14.0,1111448675.0
2161,429.0,14.0,1111448675.0
2162,207.0,14.0,1111448675.0
2163,397.0,14.0,1111448675.0
2164,29.0,14.0,1111448675.0
2165,467.0,14.0,1111448675.0
2166,52.0,14.0,1111448675.0
2167,541.0,14.0,1111448675.0
2168,291.0,207.0,1111448675.0
2169,166.0,207.0,1111448675.0
2170,231.0,207.0,1111448675.0
2171,41.0,207.0,1111448675.0
2172,555.0,207.0,1111448675.0
2173,429.0,207.0,1111448675.0
2174,14.0,207.0,1111448675.0
2175,397.0,207.0,1111448675.0
2176,29.0,207.0,1111448675.0
2177,467.0,207.0,1111448675.0
2178,52.0,207.0,1111448675.0
2179,541.0,207.0,1111448675.0
2180,291.0,397.0,1111448675.0
2181,166.0,397.0,1111448675.0
2182,231.0,397.0,1111448675.0
2183,41.0,397.0,1111448675.0
2184,555.0,397.0,1111448675.0
2185,429.0,397.0,1111448675.0
2186,14.0,397.0,1111448675.0
2187,207.0,397.0,1111448675.0
2188,29.0,397.0,1111448675.0
2189,467.0,397.0,1111448675.0
2190,52.0,397.0,1111448675.0
2191,541.0,397.0,1111448675.0
2192,291.0,29.0,1111448675.0
2193,166.0,29.0,1111448675.0
2194,231.0,29.0,1111448675.0
2195,41.0,29.0,1111448675.0
2196,555.0,29.0,1111448675.0
2197,429.0,29.0,1111448675.0
2198,14.0,29.0,1111448675.0
2199,207.0,29.0,1111448675.0
2200,397.0,29.0,1111448675.0
2201,467.0,29.0,1111448675.0
2202,52.0,29.0,1111448675.0
2203,541.0,29.0,1111448675.0
2204,291.0,467.0,1111448675.0
2205,166.0,467.0,1111448675.0
2206,231.0,467.0,1111448675.0
2207,41.0,467.0,1111448675.0
2208,555.0,467.0,1111448675.0
2209,429.0,467.0,1111448675.0
2210,14.0,467.0,1111448675.0
2211,207.0,467.0,1111448675.0
2212,397.0,467.0,1111448675.0
2213,29.0,467.0,1111448675.0
2214,52.0,467.0,1111448675.0
2215,541.0,467.0,1111448675.0
2216,291.0,52.0,1111448675.0
2217,166.0,52.0,1111448675.0
2218,231.0,52.0,1111448675.0
2219,41.0,52.0,1111448675.0
2220,555.0,52.0,1111448675.0
2221,429.0,52.0,1111448675.0
2222,14.0,52.0,1111448675.0
2223,207.0,52.0,1111448675.0
2224,397.0,52.0,1111448675.0
2225,29.0,52.0,1111448675.0
2226,467.0,52.0,1111448675.0
2227,541.0,52.0,1111448675.0
2228,291.0,541.0,1111448675.0
2229,166.0,541.0,1111448675.0
2230,231.0,541.0,1111448675.0
2231,41.0,541.0,1111448675.0
2232,555.0,541.0,1111448675.0
2233,429.0,541.0,1111448675.0
2234,14.0,541.0,1111448675.0
2235,207.0,541.0,1111448675.0
2236,397.0,541.0,1111448675.0
2237,29.0,541.0,1111448675.0
2238,467.0,541.0,1111448675.0
2239,52.0,541.0,1111448675.0
2240,291.0,541.0,1111766495.0
2241,231.0,541.0,1111766495.0
2242,7.0,541.0,1111766495.0
2243,11.0,541.0,1111766495.0
2244,77.0,541.0,1111766495.0
2245,207.0,541.0,1111766495.0
2246,467.0,541.0,1111766495.0
2247,84.0,541.0,1111766495.0
2248,29.0,541.0,1111766495.0
2249,541.0,291.0,1111766495.0
2250,231.0,291.0,1111766495.0
2251,7.0,291.0,1111766495.0
2252,11.0,291.0,1111766495.0
2253,77.0,291.0,1111766495.0
2254,207.0,291.0,1111766495.0
2255,467.0,291.0,1111766495.0
2256,84.0,291.0,1111766495.0
2257,29.0,291.0,1111766495.0
2258,541.0,231.0,1111766495.0
2259,291.0,231.0,1111766495.0
2260,7.0,231.0,1111766495.0
2261,11.0,231.0,1111766495.0
2262,77.0,231.0,1111766495.0
2263,207.0,231.0,1111766495.0
2264,467.0,231.0,1111766495.0
2265,84.0,231.0,1111766495.0
2266,29.0,231.0,1111766495.0
2267,541.0,7.0,1111766495.0
2268,291.0,7.0,1111766495.0
2269,231.0,7.0,1111766495.0
2270,11.0,7.0,1111766495.0
2271,77.0,7.0,1111766495.0
2272,207.0,7.0,1111766495.0
2273,467.0,7.0,1111766495.0
2274,84.0,7.0,1111766495.0
2275,29.0,7.0,1111766495.0
2276,541.0,11.0,1111766495.0
2277,291.0,11.0,1111766495.0
2278,231.0,11.0,1111766495.0
2279,7.0,11.0,1111766495.0
2280,77.0,11.0,1111766495.0
2281,207.0,11.0,1111766495.0
2282,467.0,11.0,1111766495.0
2283,84.0,11.0,1111766495.0
2284,29.0,11.0,1111766495.0
2285,541.0,77.0,1111766495.0
2286,291.0,77.0,1111766495.0
2287,231.0,77.0,1111766495.0
2288,7.0,77.0,1111766495.0
2289,11.0,77.0,1111766495.0
2290,207.0,77.0,1111766495.0
2291,467.0,77.0,1111766495.0
2292,84.0,77.0,1111766495.0
2293,29.0,77.0,1111766495.0
2294,541.0,207.0,1111766495.0
2295,291.0,207.0,1111766495.0
2296,231.0,207.0,1111766495.0
2297,7.0,207.0,1111766495.0
2298,11.0,207.0,1111766495.0
2299,77.0,207.0,1111766495.0
2300,467.0,207.0,1111766495.0
2301,84.0,207.0,1111766495.0
2302,29.0,207.0,1111766495.0
2303,541.0,467.0,1111766495.0
2304,291.0,467.0,1111766495.0
2305,231.0,467.0,1111766495.0
2306,7.0,467.0,1111766495.0
2307,11.0,467.0,1111766495.0
2308,77.0,467.0,1111766495.0
2309,207.0,467.0,1111766495.0
2310,84.0,467.0,1111766495.0
2311,29.0,467.0,1111766495.0
2312,541.0,84.0,1111766495.0
2313,291.0,84.0,1111766495.0
2314,231.0,84.0,1111766495.0
2315,7.0,84.0,1111766495.0
2316,11.0,84.0,1111766495.0
2317,77.0,84.0,1111766495.0
2318,207.0,84.0,1111766495.0
2319,467.0,84.0,1111766495.0
2320,29.0,84.0,1111766495.0
2321,541.0,29.0,1111766495.0
2322,291.0,29.0,1111766495.0
2323,231.0,29.0,1111766495.0
2324,7.0,29.0,1111766495.0
2325,11.0,29.0,1111766495.0
2326,77.0,29.0,1111766495.0
2327,207.0,29.0,1111766495.0
2328,467.0,29.0,1111766495.0
2329,84.0,29.0,1111766495.0
2330,7.0,33.0,1111413816.0
2331,231.0,33.0,1111413816.0
2332,554.0,33.0,1111413816.0
2333,110.0,33.0,1111413816.0
2334,29.0,33.0,1111413816.0
2335,33.0,7.0,1111413816.0
2336,231.0,7.0,1111413816.0
2337,554.0,7.0,1111413816.0
2338,110.0,7.0,1111413816.0
2339,29.0,7.0,1111413816.0
2340,33.0,231.0,1111413816.0
2341,7.0,231.0,1111413816.0
2342,554.0,231.0,1111413816.0
2343,110.0,231.0,1111413816.0
2344,29.0,231.0,1111413816.0
2345,33.0,554.0,1111413816.0
2346,7.0,554.0,1111413816.0
2347,231.0,554.0,1111413816.0
2348,110.0,554.0,1111413816.0
2349,29.0,554.0,1111413816.0
2350,33.0,110.0,1111413816.0
2351,7.0,110.0,1111413816.0
2352,231.0,110.0,1111413816.0
2353,554.0,110.0,1111413816.0
2354,29.0,110.0,1111413816.0
2355,33.0,29.0,1111413816.0
2356,7.0,29.0,1111413816.0
2357,231.0,29.0,1111413816.0
2358,554.0,29.0,1111413816.0
2359,110.0,29.0,1111413816.0
2360,11.0,40.0,1111254605.0
2361,136.0,40.0,1111254605.0
2362,40.0,11.0,1111254605.0
2363,136.0,11.0,1111254605.0
2364,40.0,136.0,1111254605.0
2365,11.0,136.0,1111254605.0
2366,198.0,291.0,1111320847.0
2367,429.0,291.0,1111320847.0
2368,14.0,291.0,1111320847.0
2369,538.0,291.0,1111320847.0
2370,541.0,291.0,1111320847.0
2371,291.0,198.0,1111320847.0
2372,429.0,198.0,1111320847.0
2373,14.0,198.0,1111320847.0
2374,538.0,198.0,1111320847.0
2375,541.0,198.0,1111320847.0
2376,291.0,429.0,1111320847.0
2377,198.0,429.0,1111320847.0
2378,14.0,429.0,1111320847.0
2379,538.0,429.0,1111320847.0
2380,541.0,429.0,1111320847.0
2381,291.0,14.0,1111320847.0
2382,198.0,14.0,1111320847.0
2383,429.0,14.0,1111320847.0
